"yvar","variable","importance"
"GSL.50","tmax_q99.t.minus.3",17986.3157965257
"GSL.50","tmax_q99.t.minus.3",20862.4884318898
"GSL.50","tmax_q99.t.minus.3",19726.2854336175
"GSL.50","tmax_q99.t.minus.3",21952.1342691469
"GSL.50","tmax_q99.t.minus.3",21280.3705066257
"GSL.50","tmax_q99.t.minus.3",20238.7201592262
"GSL.50","tmax_q99.t.minus.3",19507.9528669244
"GSL.50","tmax_q99.t.minus.3",20582.9061123345
"EVImax","tmax_q99.t.minus.3",0.643360793577142
"EVImax","tmax_q99.t.minus.3",0.629407389024256
"EVImax","tmax_q99.t.minus.3",0.625681212189165
"EVImax","tmax_q99.t.minus.3",0.635674233486562
"EVImax","tmax_q99.t.minus.3",0.638312491553425
"EVImax","tmax_q99.t.minus.3",0.647514661995024
"EVImax","tmax_q99.t.minus.3",0.654127070647438
"EVImax","tmax_q99.t.minus.3",0.601361274090781
"EVImax","tmax_q99.t.minus.3",0.621106019409387
"EVImax","tmax_q99.t.minus.3",0.663425460795411
"OGI","tmax_q99.t.minus.2",9939.22732755516
"OGI","tmax_q99.t.minus.2",10117.7839076646
"OGI","tmax_q99.t.minus.2",10313.2926730314
"OGI","tmax_q99.t.minus.2",9786.949906223
"OGI","tmax_q99.t.minus.2",10970.8638338583
"OGI","tmax_q99.t.minus.2",10099.7660249741
"OGI","tmax_q99.t.minus.2",9901.4825309826
"OGI","tmax_q99.t.minus.2",11058.7995803107
"OGI","tmax_q99.t.minus.2",10501.4458963054
"OGI","tmax_q99.t.minus.2",9542.10611062297
"OGMn","tmax_q99.t.minus.2",16790.6025358558
"OGMn","tmax_q99.t.minus.2",18156.5186952966
"OGMn","tmax_q99.t.minus.2",18688.1844442919
"OGMn","tmax_q99.t.minus.2",17272.5864496114
"OGMn","tmax_q99.t.minus.2",18712.3212368672
"OGMn","tmax_q99.t.minus.2",18929.2077643676
"OGMn","tmax_q99.t.minus.2",17806.8602633972
"OGMn","tmax_q99.t.minus.2",18411.2237589537
"OGMn","tmax_q99.t.minus.2",18279.60615415
"OGMn","tmax_q99.t.minus.2",15883.6578041871
"GSL.50","tmax_q99.t.minus.2",28783.8827296258
"GSL.50","tmax_q99.t.minus.2",28463.9647613255
"GSL.50","tmax_q99.t.minus.2",25913.9300973627
"GSL.50","tmax_q99.t.minus.2",26079.0663434982
"GSL.50","tmax_q99.t.minus.2",29323.4825289273
"GSL.50","tmax_q99.t.minus.2",26871.8727110191
"GSL.50","tmax_q99.t.minus.2",25217.548614837
"GSL.50","tmax_q99.t.minus.2",25496.4911735685
"GSL.50","tmax_q99.t.minus.2",24560.543850774
"GSL.50","tmax_q99.t.minus.2",25583.6170749058
"EVImax","tmax_q99.t.minus.2",0.799778876457269
"EVImax","tmax_q99.t.minus.2",0.790818892981735
"EVImax","tmax_q99.t.minus.2",0.788823230300283
"EVImax","tmax_q99.t.minus.2",0.791577706621601
"EVImax","tmax_q99.t.minus.2",0.779450219363022
"EVImax","tmax_q99.t.minus.2",0.793057926326389
"EVImax","tmax_q99.t.minus.2",0.782376031631324
"EVImax","tmax_q99.t.minus.2",0.731562157412885
"EVImax","tmax_q99.t.minus.2",0.777201636537551
"EVImax","tmax_q99.t.minus.2",0.821384089923615
"OGI","tmax_q99.t.minus.1",22060.509986349
"OGI","tmax_q99.t.minus.1",22944.6392193625
"OGI","tmax_q99.t.minus.1",22812.8624464547
"OGI","tmax_q99.t.minus.1",21421.4294382946
"OGI","tmax_q99.t.minus.1",21988.7402450035
"OGI","tmax_q99.t.minus.1",19787.8993540537
"OGI","tmax_q99.t.minus.1",23369.9924836087
"OGI","tmax_q99.t.minus.1",24266.9545012777
"OGI","tmax_q99.t.minus.1",22686.027007031
"OGI","tmax_q99.t.minus.1",22457.9652495596
"OGMn","tmax_q99.t.minus.1",45018.1315952247
"OGMn","tmax_q99.t.minus.1",49129.2408139863
"OGMn","tmax_q99.t.minus.1",46088.0489927106
"OGMn","tmax_q99.t.minus.1",43260.149800328
"OGMn","tmax_q99.t.minus.1",37229.6136321608
"OGMn","tmax_q99.t.minus.1",43929.0150996159
"OGMn","tmax_q99.t.minus.1",44639.4257525816
"OGMn","tmax_q99.t.minus.1",38957.5668767081
"OGMn","tmax_q99.t.minus.1",42306.4391380376
"OGMn","tmax_q99.t.minus.1",38191.5855555734
"GSL.50","tmax_q99.t.minus.1",19288.1102026473
"GSL.50","tmax_q99.t.minus.1",18831.2396918577
"GSL.50","tmax_q99.t.minus.1",18125.116037502
"GSL.50","tmax_q99.t.minus.1",19013.3915231318
"GSL.50","tmax_q99.t.minus.1",19560.0961014549
"GSL.50","tmax_q99.t.minus.1",17383.5371250493
"GSL.50","tmax_q99.t.minus.1",17731.8539237551
"GSL.50","tmax_q99.t.minus.1",18384.0584371205
"GSL.50","tmax_q99.t.minus.1",17744.2841279858
"GSL.50","tmax_q99.t.minus.1",19037.5627356118
"EVImax","tmax_q99.t.minus.1",0.9398082507252
"EVImax","tmax_q99.t.minus.1",0.869577345014411
"EVImax","tmax_q99.t.minus.1",0.870227338136466
"EVImax","tmax_q99.t.minus.1",0.899127409052739
"EVImax","tmax_q99.t.minus.1",0.909439844033036
"EVImax","tmax_q99.t.minus.1",0.941356945717511
"EVImax","tmax_q99.t.minus.1",0.967305425746523
"EVImax","tmax_q99.t.minus.1",0.859341013489318
"EVImax","tmax_q99.t.minus.1",0.907174010381998
"EVImax","tmax_q99.t.minus.1",0.855687535823118
"OGI","tmax_q99.t.minus.0",37091.4367907709
"OGI","tmax_q99.t.minus.0",38240.7690353312
"OGI","tmax_q99.t.minus.0",38116.4324109085
"OGI","tmax_q99.t.minus.0",38010.3845262475
"OGI","tmax_q99.t.minus.0",41658.0582617387
"OGI","tmax_q99.t.minus.0",37388.2016405383
"OGI","tmax_q99.t.minus.0",39442.7194376586
"OGI","tmax_q99.t.minus.0",39156.6932605625
"OGI","tmax_q99.t.minus.0",41349.9383930357
"OGI","tmax_q99.t.minus.0",37889.4359973263
"OGMn","tmax_q99.t.minus.0",21515.7867462577
"OGMn","tmax_q99.t.minus.0",20827.3555851402
"OGMn","tmax_q99.t.minus.0",22233.5547413777
"OGMn","tmax_q99.t.minus.0",21893.5318799537
"OGMn","tmax_q99.t.minus.0",22533.1293546284
"OGMn","tmax_q99.t.minus.0",22927.3390189397
"OGMn","tmax_q99.t.minus.0",23024.1364661298
"OGMn","tmax_q99.t.minus.0",23431.9431579275
"OGMn","tmax_q99.t.minus.0",22407.5783135712
"OGMn","tmax_q99.t.minus.0",19613.1515787606
"GSL.50","tmax_q99.t.minus.0",39459.3847487725
"GSL.50","tmax_q99.t.minus.0",41213.0998116422
"GSL.50","tmax_q99.t.minus.0",39198.7636780825
"GSL.50","tmax_q99.t.minus.0",38515.2147310604
"GSL.50","tmax_q99.t.minus.0",42849.2950048869
"GSL.50","tmax_q99.t.minus.0",39200.1385090137
"GSL.50","tmax_q99.t.minus.0",36948.3058639997
"GSL.50","tmax_q99.t.minus.0",35226.9560821177
"GSL.50","tmax_q99.t.minus.0",34604.1377140365
"GSL.50","tmax_q99.t.minus.0",36229.1287323563
"EVImax","tmax_q99.t.minus.0",1.39549332744778
"EVImax","tmax_q99.t.minus.0",1.39409527085603
"EVImax","tmax_q99.t.minus.0",1.42261027260904
"EVImax","tmax_q99.t.minus.0",1.45765910837334
"EVImax","tmax_q99.t.minus.0",1.38490384682376
"EVImax","tmax_q99.t.minus.0",1.49086658820609
"EVImax","tmax_q99.t.minus.0",1.47743817031991
"EVImax","tmax_q99.t.minus.0",1.35877830974104
"EVImax","tmax_q99.t.minus.0",1.43636273034403
"EVImax","tmax_q99.t.minus.0",1.37489709917854
"OGI","snowmelt.t.minus.3",28805.4159884828
"OGI","snowmelt.t.minus.3",27974.1874760615
"OGI","snowmelt.t.minus.3",28688.8095523293
"OGI","snowmelt.t.minus.3",27580.9455079762
"OGI","snowmelt.t.minus.3",29136.5106361573
"OGI","snowmelt.t.minus.3",27899.2112821903
"OGI","snowmelt.t.minus.3",26581.0781281651
"OGI","snowmelt.t.minus.3",29166.7380386227
"OGI","snowmelt.t.minus.3",29396.3721325781
"OGI","snowmelt.t.minus.3",27120.3564805332
"OGMn","snowmelt.t.minus.3",20906.0383851394
"OGMn","snowmelt.t.minus.3",23199.6118223215
"OGMn","snowmelt.t.minus.3",26264.5070329094
"OGMn","snowmelt.t.minus.3",23798.395674097
"OGMn","snowmelt.t.minus.3",22835.0329531825
"OGMn","snowmelt.t.minus.3",23101.9812643003
"OGMn","snowmelt.t.minus.3",23054.8353659535
"OGMn","snowmelt.t.minus.3",23389.0814629872
"OGMn","snowmelt.t.minus.3",24258.0775848234
"OGMn","snowmelt.t.minus.3",21826.720785616
"GSL.50","snowmelt.t.minus.3",54798.5643390824
"GSL.50","snowmelt.t.minus.3",55080.1512084016
"GSL.50","snowmelt.t.minus.3",52707.7907942369
"GSL.50","snowmelt.t.minus.3",53636.4346482769
"GSL.50","snowmelt.t.minus.3",54505.7964548278
"GSL.50","snowmelt.t.minus.3",51044.7550456342
"GSL.50","snowmelt.t.minus.3",49307.3333600346
"GSL.50","snowmelt.t.minus.3",50236.226226485
"GSL.50","snowmelt.t.minus.3",52020.1321192906
"GSL.50","snowmelt.t.minus.3",57492.4610183915
"EVImax","snowmelt.t.minus.3",0.517160727394738
"EVImax","snowmelt.t.minus.3",0.486551211214552
"EVImax","snowmelt.t.minus.3",0.527778779677392
"EVImax","snowmelt.t.minus.3",0.55143969752088
"EVImax","snowmelt.t.minus.3",0.550785217435906
"EVImax","snowmelt.t.minus.3",0.572500186099912
"EVImax","snowmelt.t.minus.3",0.537599044951195
"EVImax","snowmelt.t.minus.3",0.492537572905644
"EVImax","snowmelt.t.minus.3",0.550313719582884
"EVImax","snowmelt.t.minus.3",0.551566179959245
"OGI","snowmelt.t.minus.2",16834.8007107683
"OGI","snowmelt.t.minus.2",16772.8937362348
"OGI","snowmelt.t.minus.2",18610.3923300793
"OGI","snowmelt.t.minus.2",16385.430117783
"OGI","snowmelt.t.minus.2",18664.0792360201
"OGI","snowmelt.t.minus.2",18053.3854164586
"OGI","snowmelt.t.minus.2",17042.9234667366
"OGI","snowmelt.t.minus.2",16547.0398393959
"OGI","snowmelt.t.minus.2",18126.9860488489
"OGI","snowmelt.t.minus.2",17090.4728097387
"OGMn","snowmelt.t.minus.2",41510.7312203148
"OGMn","snowmelt.t.minus.2",40179.2593594609
"OGMn","snowmelt.t.minus.2",43473.228225369
"OGMn","snowmelt.t.minus.2",38903.4289215133
"OGMn","snowmelt.t.minus.2",42930.890145948
"OGMn","snowmelt.t.minus.2",39973.9098387901
"OGMn","snowmelt.t.minus.2",45687.27871632
"OGMn","snowmelt.t.minus.2",43001.5604390844
"OGMn","snowmelt.t.minus.2",39997.1099098315
"OGMn","snowmelt.t.minus.2",35760.503216491
"GSL.50","snowmelt.t.minus.2",85475.9206279327
"GSL.50","snowmelt.t.minus.2",90787.2692894516
"GSL.50","snowmelt.t.minus.2",90750.9714053963
"GSL.50","snowmelt.t.minus.2",86876.2603409996
"GSL.50","snowmelt.t.minus.2",89383.0869569172
"GSL.50","snowmelt.t.minus.2",93720.6053923899
"GSL.50","snowmelt.t.minus.2",88120.4675956091
"GSL.50","snowmelt.t.minus.2",91736.3784572711
"GSL.50","snowmelt.t.minus.2",86430.7674208219
"GSL.50","snowmelt.t.minus.2",92276.2357029541
"EVImax","snowmelt.t.minus.2",0.498432050430636
"EVImax","snowmelt.t.minus.2",0.531394725532183
"EVImax","snowmelt.t.minus.2",0.502243131388052
"EVImax","snowmelt.t.minus.2",0.497651732892687
"EVImax","snowmelt.t.minus.2",0.497773327235145
"EVImax","snowmelt.t.minus.2",0.508334690703844
"EVImax","snowmelt.t.minus.2",0.496552291644219
"EVImax","snowmelt.t.minus.2",0.495824836373395
"EVImax","snowmelt.t.minus.2",0.513504960447967
"EVImax","snowmelt.t.minus.2",0.49543601414052
"OGI","snowmelt.t.minus.1",20613.9420348801
"OGI","snowmelt.t.minus.1",18423.6026613705
"OGI","snowmelt.t.minus.1",20159.5969105181
"OGI","snowmelt.t.minus.1",19254.1397775161
"OGI","snowmelt.t.minus.1",19893.6734112731
"OGI","snowmelt.t.minus.1",19397.4054679183
"OGI","snowmelt.t.minus.1",19233.3666669878
"OGI","snowmelt.t.minus.1",21237.093193194
"OGI","snowmelt.t.minus.1",19788.5213024823
"OGI","snowmelt.t.minus.1",20099.7087906964
"OGMn","snowmelt.t.minus.1",97461.2582965278
"OGMn","snowmelt.t.minus.1",98197.1922602646
"OGMn","snowmelt.t.minus.1",107959.207785909
"OGMn","snowmelt.t.minus.1",106022.848532003
"OGMn","snowmelt.t.minus.1",103554.613203688
"OGMn","snowmelt.t.minus.1",99610.6928348085
"OGMn","snowmelt.t.minus.1",105672.052592259
"OGMn","snowmelt.t.minus.1",100388.686740047
"OGMn","snowmelt.t.minus.1",103325.267446072
"OGMn","snowmelt.t.minus.1",93609.2616045927
"GSL.50","snowmelt.t.minus.1",36516.3710251503
"GSL.50","snowmelt.t.minus.1",31593.6332691249
"GSL.50","snowmelt.t.minus.1",37182.1177379821
"GSL.50","snowmelt.t.minus.1",36578.0250347159
"GSL.50","snowmelt.t.minus.1",31740.8309145814
"GSL.50","snowmelt.t.minus.1",32972.1231273307
"GSL.50","snowmelt.t.minus.1",37468.7403115573
"GSL.50","snowmelt.t.minus.1",35711.7059224305
"GSL.50","snowmelt.t.minus.1",36496.3528990618
"GSL.50","snowmelt.t.minus.1",37931.1929137234
"EVImax","snowmelt.t.minus.1",0.795155638784465
"EVImax","snowmelt.t.minus.1",0.760092333960802
"EVImax","snowmelt.t.minus.1",0.751665148333794
"EVImax","snowmelt.t.minus.1",0.770992888665308
"EVImax","snowmelt.t.minus.1",0.765212137603808
"EVImax","snowmelt.t.minus.1",0.800225520239534
"EVImax","snowmelt.t.minus.1",0.799326405933953
"EVImax","snowmelt.t.minus.1",0.776463771417366
"EVImax","snowmelt.t.minus.1",0.8080909660773
"EVImax","snowmelt.t.minus.1",0.776057363571703
"OGI","snowmelt.t.minus.0",71139.4252610801
"OGI","snowmelt.t.minus.0",76523.3599436814
"OGI","snowmelt.t.minus.0",75369.5497513208
"OGI","snowmelt.t.minus.0",73050.3186147552
"OGI","snowmelt.t.minus.0",81913.4088295239
"OGI","snowmelt.t.minus.0",75590.0959724696
"OGI","snowmelt.t.minus.0",69182.0232477337
"OGI","snowmelt.t.minus.0",75472.4994267702
"OGI","snowmelt.t.minus.0",79519.5225499441
"OGI","snowmelt.t.minus.0",76382.9577368244
"OGMn","snowmelt.t.minus.0",44380.5515973751
"OGMn","snowmelt.t.minus.0",41513.1814382406
"OGMn","snowmelt.t.minus.0",48117.5670625936
"OGMn","snowmelt.t.minus.0",44218.364851598
"OGMn","snowmelt.t.minus.0",42914.137904911
"OGMn","snowmelt.t.minus.0",48872.1885620771
"OGMn","snowmelt.t.minus.0",45960.8222885139
"OGMn","snowmelt.t.minus.0",38418.7740716574
"OGMn","snowmelt.t.minus.0",43328.1675383718
"OGMn","snowmelt.t.minus.0",45387.4221761361
"GSL.50","snowmelt.t.minus.0",71403.5021034215
"GSL.50","snowmelt.t.minus.0",68232.2107268976
"GSL.50","snowmelt.t.minus.0",76813.3229959757
"GSL.50","snowmelt.t.minus.0",69840.3817976419
"GSL.50","snowmelt.t.minus.0",68645.6861185876
"GSL.50","snowmelt.t.minus.0",69702.0082325774
"GSL.50","snowmelt.t.minus.0",73013.1680457265
"GSL.50","snowmelt.t.minus.0",67563.7407903409
"GSL.50","snowmelt.t.minus.0",68436.5770192478
"GSL.50","snowmelt.t.minus.0",69898.7904490352
"EVImax","snowmelt.t.minus.0",0.979591361175753
"EVImax","snowmelt.t.minus.0",0.986060912551713
"EVImax","snowmelt.t.minus.0",0.870966448529502
"EVImax","snowmelt.t.minus.0",0.947569493123855
"EVImax","snowmelt.t.minus.0",1.01770345189995
"EVImax","snowmelt.t.minus.0",0.910423844952914
"EVImax","snowmelt.t.minus.0",0.82267273312971
"EVImax","snowmelt.t.minus.0",0.918662960930694
"EVImax","snowmelt.t.minus.0",0.982014393632021
"EVImax","snowmelt.t.minus.0",0.876472149098979
"OGI","sm_q01.t.minus.3",4224.99695842341
"OGI","sm_q01.t.minus.3",4531.1978310948
"OGI","sm_q01.t.minus.3",4608.43051900691
"OGI","sm_q01.t.minus.3",4704.51253156484
"OGI","sm_q01.t.minus.3",4529.51997448854
"OGI","sm_q01.t.minus.3",4794.08754178671
"OGI","sm_q01.t.minus.3",4498.52495627099
"OGI","sm_q01.t.minus.3",4453.78247567941
"OGI","sm_q01.t.minus.3",4610.93177127636
"OGI","sm_q01.t.minus.3",4448.77046859472
"OGMn","sm_q01.t.minus.3",23139.3323942692
"OGMn","sm_q01.t.minus.3",21765.7273821876
"OGMn","sm_q01.t.minus.3",21916.8918731307
"OGMn","sm_q01.t.minus.3",21620.7798306698
"OGMn","sm_q01.t.minus.3",19214.2442698482
"OGMn","sm_q01.t.minus.3",21128.6650514752
"OGMn","sm_q01.t.minus.3",20292.610768654
