"x","year","yhat.q50","yhat.q05","yhat.q95","yvar","xvar"
2727.90478515625,2016,137.780048208927,137.629536661401,137.879073547296,"OGI","elevation"
2793.39038085938,2016,137.790658681511,137.646936614669,137.88146468088,"OGI","elevation"
2858.8759765625,2016,137.970736892882,137.80926141233,138.096475574332,"OGI","elevation"
2924.36157226563,2016,138.3606304988,138.215506806526,138.551986189095,"OGI","elevation"
2989.84716796875,2016,139.32869825684,139.272168764928,139.453136427983,"OGI","elevation"
3055.33276367188,2016,139.622111779096,139.551712270493,139.731259731902,"OGI","elevation"
3120.818359375,2016,139.700292527285,139.641259380736,139.803738190009,"OGI","elevation"
3186.30395507813,2016,139.768928546138,139.689811408471,139.846512453866,"OGI","elevation"
3251.78955078125,2016,139.791760940915,139.701042845529,139.872612931332,"OGI","elevation"
3317.27514648438,2016,139.795088312367,139.702448341721,139.874960980879,"OGI","elevation"
2727.90478515625,2017,137.560598643855,137.443988380723,137.678841420137,"OGI","elevation"
2793.39038085938,2017,137.575243445923,137.457938568104,137.681115957942,"OGI","elevation"
2858.8759765625,2017,137.748025195414,137.613118613405,137.919896862291,"OGI","elevation"
2924.36157226563,2017,138.182246746554,138.024274636393,138.400688511907,"OGI","elevation"
2989.84716796875,2017,139.205174587924,139.136455031879,139.346526449861,"OGI","elevation"
3055.33276367188,2017,139.506794255126,139.433219654251,139.625121483656,"OGI","elevation"
3120.818359375,2017,139.587816286378,139.518568863847,139.703187159165,"OGI","elevation"
3186.30395507813,2017,139.659905754175,139.569075272437,139.747668352107,"OGI","elevation"
3251.78955078125,2017,139.683045845437,139.57559348516,139.769395905651,"OGI","elevation"
3317.27514648438,2017,139.686377199401,139.577047467482,139.771638551339,"OGI","elevation"
2727.90478515625,2018,136.40843994964,136.187708272719,136.511022732334,"OGI","elevation"
2793.39038085938,2018,136.410490746124,136.208713363197,136.504235683165,"OGI","elevation"
2858.8759765625,2018,136.515775362073,136.327724447255,136.615243682962,"OGI","elevation"
2924.36157226563,2018,136.889006291491,136.745376207673,137.00520993425,"OGI","elevation"
2989.84716796875,2018,137.675468399607,137.531735585271,137.801126544568,"OGI","elevation"
3055.33276367188,2018,137.957830350956,137.860835148843,138.10012632255,"OGI","elevation"
3120.818359375,2018,138.078193906675,137.9768694703,138.203078163523,"OGI","elevation"
3186.30395507813,2018,138.172864134696,138.082293329014,138.288655090352,"OGI","elevation"
3251.78955078125,2018,138.225450470381,138.116053115128,138.336312249269,"OGI","elevation"
3317.27514648438,2018,138.232214998268,138.121280747274,138.346577864198,"OGI","elevation"
2727.90478515625,2019,142.448246325724,142.226208189594,142.824850884693,"OGI","elevation"
2793.39038085938,2019,142.436257190489,142.214448053397,142.819199227279,"OGI","elevation"
2858.8759765625,2019,142.465213843242,142.291807392371,142.865559181668,"OGI","elevation"
2924.36157226563,2019,142.774794588058,142.623736071013,143.143738440354,"OGI","elevation"
2989.84716796875,2019,143.21923464838,143.075935625085,143.619217520424,"OGI","elevation"
3055.33276367188,2019,143.538741874129,143.340555613678,143.980475348038,"OGI","elevation"
3120.818359375,2019,143.746642538923,143.484633048962,144.145381112938,"OGI","elevation"
3186.30395507813,2019,143.803780076499,143.544294526394,144.20044941958,"OGI","elevation"
3251.78955078125,2019,143.828460766435,143.563478436387,144.207016554996,"OGI","elevation"
3317.27514648438,2019,143.831242829422,143.570483985266,144.208416953226,"OGI","elevation"
-0.991767346858978,2016,138.742402614649,138.620220708371,138.776823899101,"OGI","cos_aspect"
-0.774896476003859,2016,138.791696643861,138.676056217225,138.817334383584,"OGI","cos_aspect"
