"yvar","variable","importance"
"OGI","cos_aspect",513.642992680432
"OGI","cos_aspect",495.109830539679
"OGI","cos_aspect",482.77243478836
"OGI","cos_aspect",446.606179078836
"OGI","cos_aspect",486.935054508822
"OGI","cos_aspect",386.080910540629
"OGI","cos_aspect",650.359061014717
"OGI","cos_aspect",425.455580571041
"OGI","cos_aspect",384.503006394428
"OGMn","cos_aspect",3453.15574759003
"OGMn","cos_aspect",3714.0882182494
"OGMn","cos_aspect",3214.17109860568
"OGMn","cos_aspect",3740.52618166388
"OGMn","cos_aspect",3828.39472066038
"OGMn","cos_aspect",3511.06728265217
"OGMn","cos_aspect",4238.21018671951
"OGMn","cos_aspect",3786.3092102281
"OGMn","cos_aspect",3352.55969001511
"OGMn","cos_aspect",3789.88323527348
"GSL.50","cos_aspect",1081.91668293762
"GSL.50","cos_aspect",1170.5879189224
"GSL.50","cos_aspect",1179.31544520394
"GSL.50","cos_aspect",1081.98818480847
"GSL.50","cos_aspect",1220.61787198139
"GSL.50","cos_aspect",1303.28630049207
"GSL.50","cos_aspect",1204.58649358958
"GSL.50","cos_aspect",1412.42307231604
"GSL.50","cos_aspect",1070.18911249099
"GSL.50","cos_aspect",1329.09517246029
"EVImax","cos_aspect",0.0314140251438285
"EVImax","cos_aspect",0.0390932380892682
"EVImax","cos_aspect",0.0348557086467856
"EVImax","cos_aspect",0.0277360480877556
"EVImax","cos_aspect",0.0287774654022251
"EVImax","cos_aspect",0.0275094346105844
"EVImax","cos_aspect",0.0298644575298085
"EVImax","cos_aspect",0.0327289959766467
"EVImax","cos_aspect",0.0315364196198704
"EVImax","cos_aspect",0.0311094170597324
"OGI","slope",677.003591107153
"OGI","slope",584.426856506028
"OGI","slope",498.890618095614
"OGI","slope",535.164000199441
"OGI","slope",520.662351490262
"OGI","slope",524.472981464242
"OGI","slope",381.443906484726
"OGI","slope",491.493167240415
"OGI","slope",523.834536307559
"OGI","slope",322.679537244522
"OGMn","slope",981.295333535493
"OGMn","slope",1242.55434571852
"OGMn","slope",1143.64750967502
"OGMn","slope",941.953842859367
"OGMn","slope",1013.57310267846
"OGMn","slope",895.360501666765
"OGMn","slope",1044.50419472894
"OGMn","slope",1134.86287910132
"OGMn","slope",1209.36525178968
"OGMn","slope",993.210629202815
"GSL.50","slope",1023.09068655783
"GSL.50","slope",1179.33311397554
"GSL.50","slope",1109.87031463057
"GSL.50","slope",1146.82681062867
"GSL.50","slope",958.846937621866
"GSL.50","slope",1205.41774882634
"GSL.50","slope",986.490403928508
"GSL.50","slope",902.348143946134
"GSL.50","slope",1004.96827147001
"GSL.50","slope",1069.30308836147
"EVImax","slope",0.032324522348133
"EVImax","slope",0.0385783040303821
"EVImax","slope",0.0249946938202438
"EVImax","slope",0.0329021000572499
"EVImax","slope",0.0244989146756497
"EVImax","slope",0.0338129688459561
"EVImax","slope",0.0356393021387713
"EVImax","slope",0.0319580330389991
"EVImax","slope",0.0305690264318088
"EVImax","slope",0.0366657111099579
"OGI","height_canopy",518.97940434595
"OGI","height_canopy",499.171730578357
"OGI","height_canopy",466.283809177568
"OGI","height_canopy",503.736472175059
"OGI","height_canopy",349.52597711392
"OGI","height_canopy",375.609376364622
"OGI","height_canopy",541.877838801826
"OGI","height_canopy",313.548543894251
"OGI","height_canopy",470.949071319779
"OGI","height_canopy",471.157246413535
"OGMn","height_canopy",1473.81406949199
"OGMn","height_canopy",1637.20621680111
"OGMn","height_canopy",1939.54124730384
"OGMn","height_canopy",1394.39465357207
"OGMn","height_canopy",1404.54080775928
"OGMn","height_canopy",1326.2548926994
"OGMn","height_canopy",1581.96880357188
"OGMn","height_canopy",1950.80866084447
"OGMn","height_canopy",1582.68449669018
"OGMn","height_canopy",1774.33521776672
"GSL.50","height_canopy",1928.66994917438
"GSL.50","height_canopy",2138.33622557054
"GSL.50","height_canopy",2460.55295604368
"GSL.50","height_canopy",1940.55385157863
"GSL.50","height_canopy",1872.90387270034
"GSL.50","height_canopy",2162.87910816791
"GSL.50","height_canopy",2130.12729783476
"GSL.50","height_canopy",1865.33169343563
"GSL.50","height_canopy",2359.71656540854
"GSL.50","height_canopy",1872.53047180962
"EVImax","height_canopy",0.03022661119281
"EVImax","height_canopy",0.036985511513326
"EVImax","height_canopy",0.0296124698597208
"EVImax","height_canopy",0.0405965925978576
"EVImax","height_canopy",0.0298277114188376
"EVImax","height_canopy",0.0286318193668699
"EVImax","height_canopy",0.0438372556483576
"EVImax","height_canopy",0.0314921379233155
"EVImax","height_canopy",0.0379170504990211
"EVImax","height_canopy",0.0409431566876923
"OGI","cytotype_fraction_diploid",280.104751717891
"OGI","cytotype_fraction_diploid",216.225551684549
"OGI","cytotype_fraction_diploid",229.850196007447
"OGI","cytotype_fraction_diploid",244.263631440234
"OGI","cytotype_fraction_diploid",247.202381076435
"OGI","cytotype_fraction_diploid",264.120384309832
"OGI","cytotype_fraction_diploid",191.81565742855
"OGI","cytotype_fraction_diploid",244.052545576053
"OGI","cytotype_fraction_diploid",268.345182151917
"OGI","cytotype_fraction_diploid",220.977348576126
"OGMn","cytotype_fraction_diploid",2911.81320533399
"OGMn","cytotype_fraction_diploid",1819.53796805395
"OGMn","cytotype_fraction_diploid",1799.38959625452
"OGMn","cytotype_fraction_diploid",2502.08844510862
"OGMn","cytotype_fraction_diploid",2044.61787342738
"OGMn","cytotype_fraction_diploid",1830.59886933838
"OGMn","cytotype_fraction_diploid",2208.30005570081
"OGMn","cytotype_fraction_diploid",2113.14919501427
"OGMn","cytotype_fraction_diploid",2030.64128901808
"OGMn","cytotype_fraction_diploid",2192.8962902879
"GSL.50","cytotype_fraction_diploid",1501.23839152569
"GSL.50","cytotype_fraction_diploid",1127.43345998298
"GSL.50","cytotype_fraction_diploid",938.621403652899
"GSL.50","cytotype_fraction_diploid",1496.35526884163
"GSL.50","cytotype_fraction_diploid",1190.75982891114
"GSL.50","cytotype_fraction_diploid",1106.74961012546
"GSL.50","cytotype_fraction_diploid",1153.71875716012
"GSL.50","cytotype_fraction_diploid",1437.93488544496
"GSL.50","cytotype_fraction_diploid",988.216589196943
"GSL.50","cytotype_fraction_diploid",1349.74746986362
"EVImax","cytotype_fraction_diploid",0.0959439452193868
"EVImax","cytotype_fraction_diploid",0.0824958611329528
"EVImax","cytotype_fraction_diploid",0.0885825227823893
"EVImax","cytotype_fraction_diploid",0.0777136372660469
"EVImax","cytotype_fraction_diploid",0.098038808207855
"EVImax","cytotype_fraction_diploid",0.0596632585723726
"EVImax","cytotype_fraction_diploid",0.0911056917196883
"EVImax","cytotype_fraction_diploid",0.0759336212947276
"EVImax","cytotype_fraction_diploid",0.0993321576557312
"EVImax","cytotype_fraction_diploid",0.0969956120347191
"OGI","tmax_q99.t.minus.3",1665.6612434175
"OGI","tmax_q99.t.minus.3",1298.17598614576
"OGI","tmax_q99.t.minus.3",1724.06305469363
"OGI","tmax_q99.t.minus.3",1720.37712635322
"OGI","tmax_q99.t.minus.3",1633.98183524378
"OGI","tmax_q99.t.minus.3",1863.87146749502
"OGI","tmax_q99.t.minus.3",1275.04415610298
"OGI","tmax_q99.t.minus.3",1393.43020834597
"OGI","tmax_q99.t.minus.3",1513.92420247288
"OGI","tmax_q99.t.minus.3",1674.54982629882
"OGMn","tmax_q99.t.minus.3",3370.48913805149
"OGMn","tmax_q99.t.minus.3",3191.98693157369
"OGMn","tmax_q99.t.minus.3",3037.85482395068
"OGMn","tmax_q99.t.minus.3",2629.26150528514
"OGMn","tmax_q99.t.minus.3",3036.20376911964
"OGMn","tmax_q99.t.minus.3",2895.41151224176
"OGMn","tmax_q99.t.minus.3",3258.73472787555
"OGMn","tmax_q99.t.minus.3",3522.22483831436
"OGMn","tmax_q99.t.minus.3",3761.95328554477
"OGMn","tmax_q99.t.minus.3",3602.59945514414
"GSL.50","tmax_q99.t.minus.3",1742.77232417257
"GSL.50","tmax_q99.t.minus.3",2030.95082334895
"GSL.50","tmax_q99.t.minus.3",1670.88179359294
"GSL.50","tmax_q99.t.minus.3",1885.06110844261
"GSL.50","tmax_q99.t.minus.3",1678.57040556442
"GSL.50","tmax_q99.t.minus.3",1680.65550606964
"GSL.50","tmax_q99.t.minus.3",1767.30840719123
"GSL.50","tmax_q99.t.minus.3",1639.43874440746
"GSL.50","tmax_q99.t.minus.3",1531.13761652197
"GSL.50","tmax_q99.t.minus.3",1739.40758364139
"EVImax","tmax_q99.t.minus.3",0.0448742028241945
"EVImax","tmax_q99.t.minus.3",0.0443981090741713
"EVImax","tmax_q99.t.minus.3",0.0371222748810845
"EVImax","tmax_q99.t.minus.3",0.0444222916292424
"EVImax","tmax_q99.t.minus.3",0.0437272380179532
"EVImax","tmax_q99.t.minus.3",0.0471917668028009
"EVImax","tmax_q99.t.minus.3",0.043431700221546
"EVImax","tmax_q99.t.minus.3",0.0462594903037056
"EVImax","tmax_q99.t.minus.3",0.0379732811219201
"EVImax","tmax_q99.t.minus.3",0.0383421256548849
"OGI","tmax_q99.t.minus.2",1232.98578496843
"OGI","tmax_q99.t.minus.2",1041.0644429378
"OGI","tmax_q99.t.minus.2",1044.19755817287
"OGI","tmax_q99.t.minus.2",1037.23369654218
"OGI","tmax_q99.t.minus.2",1101.07838958096
"OGI","tmax_q99.t.minus.2",1283.46875505039
"OGI","tmax_q99.t.minus.2",947.880425342897
"OGI","tmax_q99.t.minus.2",922.070729444993
"OGI","tmax_q99.t.minus.2",1165.86793615171
"OGI","tmax_q99.t.minus.2",966.911201077431
"OGMn","tmax_q99.t.minus.2",1831.07241508096
"OGMn","tmax_q99.t.minus.2",1855.72242491681
"OGMn","tmax_q99.t.minus.2",1540.34480417295
"OGMn","tmax_q99.t.minus.2",1690.21978183823
"OGMn","tmax_q99.t.minus.2",1764.98800119891
"OGMn","tmax_q99.t.minus.2",2400.35357196459
"OGMn","tmax_q99.t.minus.2",2121.15956388611
"OGMn","tmax_q99.t.minus.2",1847.05225954386
"OGMn","tmax_q99.t.minus.2",2108.47125338178
"OGMn","tmax_q99.t.minus.2",2487.5445273341
"GSL.50","tmax_q99.t.minus.2",1668.93783167172
"GSL.50","tmax_q99.t.minus.2",1854.29741060843
"GSL.50","tmax_q99.t.minus.2",1923.43373313603
"GSL.50","tmax_q99.t.minus.2",1820.84899228675
"GSL.50","tmax_q99.t.minus.2",1918.80872329429
"GSL.50","tmax_q99.t.minus.2",2109.07073461845
"GSL.50","tmax_q99.t.minus.2",2072.30126633856
"GSL.50","tmax_q99.t.minus.2",1868.58568854439
"GSL.50","tmax_q99.t.minus.2",1928.76854510965
"GSL.50","tmax_q99.t.minus.2",1858.50397443202
"EVImax","tmax_q99.t.minus.2",0.0800508540270755
"EVImax","tmax_q99.t.minus.2",0.0661642225165044
"EVImax","tmax_q99.t.minus.2",0.0514907402414602
"EVImax","tmax_q99.t.minus.2",0.0668930552017095
"EVImax","tmax_q99.t.minus.2",0.053861379424545
"EVImax","tmax_q99.t.minus.2",0.0645242844187486
"EVImax","tmax_q99.t.minus.2",0.0663920233847139
"EVImax","tmax_q99.t.minus.2",0.0716031660243196
"EVImax","tmax_q99.t.minus.2",0.0610397445985015
"EVImax","tmax_q99.t.minus.2",0.0624340801158884
"OGI","tmax_q99.t.minus.1",2391.07501340314
"OGI","tmax_q99.t.minus.1",1920.52798101216
"OGI","tmax_q99.t.minus.1",2064.33918218037
"OGI","tmax_q99.t.minus.1",2104.52099475341
"OGI","tmax_q99.t.minus.1",1969.84295441006
"OGI","tmax_q99.t.minus.1",2218.7183224243
"OGI","tmax_q99.t.minus.1",1453.70507890631
"OGI","tmax_q99.t.minus.1",1799.41875221657
"OGI","tmax_q99.t.minus.1",2180.30287872871
"OGI","tmax_q99.t.minus.1",1952.20447017709
"OGMn","tmax_q99.t.minus.1",4918.05479013834
"OGMn","tmax_q99.t.minus.1",4777.1301812175
"OGMn","tmax_q99.t.minus.1",4172.32248327993
"OGMn","tmax_q99.t.minus.1",4469.44357110503
"OGMn","tmax_q99.t.minus.1",4369.31641486804
"OGMn","tmax_q99.t.minus.1",6071.11349927369
"OGMn","tmax_q99.t.minus.1",5927.00443754947
"OGMn","tmax_q99.t.minus.1",6603.93451271487
"OGMn","tmax_q99.t.minus.1",5701.47142553174
"OGMn","tmax_q99.t.minus.1",5831.96071366734
"GSL.50","tmax_q99.t.minus.1",1572.27450537492
"GSL.50","tmax_q99.t.minus.1",1766.33370418808
"GSL.50","tmax_q99.t.minus.1",1863.67987513067
"GSL.50","tmax_q99.t.minus.1",1643.16108322808
"GSL.50","tmax_q99.t.minus.1",1883.18576393333
"GSL.50","tmax_q99.t.minus.1",1816.36115632701
"GSL.50","tmax_q99.t.minus.1",1772.97449883111
"GSL.50","tmax_q99.t.minus.1",1576.48930511524
"GSL.50","tmax_q99.t.minus.1",1696.23781841738
"GSL.50","tmax_q99.t.minus.1",1623.68741488826
"EVImax","tmax_q99.t.minus.1",0.0773713377905465
"EVImax","tmax_q99.t.minus.1",0.0815247987117245
"EVImax","tmax_q99.t.minus.1",0.0588622599502235
"EVImax","tmax_q99.t.minus.1",0.0982365895502875
"EVImax","tmax_q99.t.minus.1",0.07936969909644
"EVImax","tmax_q99.t.minus.1",0.0782489115573583
"EVImax","tmax_q99.t.minus.1",0.0817177515187869
"EVImax","tmax_q99.t.minus.1",0.0940514123574795
"EVImax","tmax_q99.t.minus.1",0.062937565265752
"EVImax","tmax_q99.t.minus.1",0.0705274576693609
"OGI","tmax_q99.t.minus.0",3580.96820006908
"OGI","tmax_q99.t.minus.0",3265.64578469618
"OGI","tmax_q99.t.minus.0",3324.6070518442
"OGI","tmax_q99.t.minus.0",3782.09945316581
"OGI","tmax_q99.t.minus.0",3097.98902654319
"OGI","tmax_q99.t.minus.0",3706.75649405689
"OGI","tmax_q99.t.minus.0",3436.78306559382
"OGI","tmax_q99.t.minus.0",3740.68265120531
"OGI","tmax_q99.t.minus.0",3422.83337824798
"OGI","tmax_q99.t.minus.0",3234.03884453686
"OGMn","tmax_q99.t.minus.0",3261.19129338508
"OGMn","tmax_q99.t.minus.0",2820.81529705408
"OGMn","tmax_q99.t.minus.0",2509.97791061016
"OGMn","tmax_q99.t.minus.0",2362.92771553648
"OGMn","tmax_q99.t.minus.0",2523.05303885414
"OGMn","tmax_q99.t.minus.0",3364.9719805909
"OGMn","tmax_q99.t.minus.0",2741.31880620862
"OGMn","tmax_q99.t.minus.0",3172.40150813041
"OGMn","tmax_q99.t.minus.0",2699.45206122944
"OGMn","tmax_q99.t.minus.0",3155.18227556568
"GSL.50","tmax_q99.t.minus.0",2857.20644894496
"GSL.50","tmax_q99.t.minus.0",2878.53630983326
"GSL.50","tmax_q99.t.minus.0",2539.15580413117
"GSL.50","tmax_q99.t.minus.0",2845.97609315285
"GSL.50","tmax_q99.t.minus.0",2947.94033748204
"GSL.50","tmax_q99.t.minus.0",2522.9181054997
"GSL.50","tmax_q99.t.minus.0",2462.10278727779
"GSL.50","tmax_q99.t.minus.0",2341.29364768865
"GSL.50","tmax_q99.t.minus.0",2376.05759826519
"GSL.50","tmax_q99.t.minus.0",2579.42756340203
"EVImax","tmax_q99.t.minus.0",0.0501009771820619
"EVImax","tmax_q99.t.minus.0",0.0577422569037113
"EVImax","tmax_q99.t.minus.0",0.0518863451512303
"EVImax","tmax_q99.t.minus.0",0.0570599500547665
"EVImax","tmax_q99.t.minus.0",0.0515244255058226
"EVImax","tmax_q99.t.minus.0",0.0498676342597146
"EVImax","tmax_q99.t.minus.0",0.0457427460385037
"EVImax","tmax_q99.t.minus.0",0.0542871210325388
"EVImax","tmax_q99.t.minus.0",0.0457868706265976
"EVImax","tmax_q99.t.minus.0",0.0502751087845025
"OGI","snowmelt.t.minus.3",3040.32953430992
"OGI","snowmelt.t.minus.3",3600.60460218668
"OGI","snowmelt.t.minus.3",3157.15369551054
"OGI","snowmelt.t.minus.3",2853.22972402202
"OGI","snowmelt.t.minus.3",3213.21826394432
"OGI","snowmelt.t.minus.3",3375.26801458735
"OGI","snowmelt.t.minus.3",2974.76405208058
"OGI","snowmelt.t.minus.3",3535.9340022498
"OGI","snowmelt.t.minus.3",3518.06195309812
"OGI","snowmelt.t.minus.3",3157.07075201208
"OGMn","snowmelt.t.minus.3",2386.63286637893
"OGMn","snowmelt.t.minus.3",2602.15746229963
"OGMn","snowmelt.t.minus.3",1835.6801508369
"OGMn","snowmelt.t.minus.3",2184.9395659787
"OGMn","snowmelt.t.minus.3",2508.4980437867
"OGMn","snowmelt.t.minus.3",1942.77773390196
"OGMn","snowmelt.t.minus.3",2480.16458863349
"OGMn","snowmelt.t.minus.3",2273.41197226492
"OGMn","snowmelt.t.minus.3",2815.00468927814
"OGMn","snowmelt.t.minus.3",1936.85183504562
"GSL.50","snowmelt.t.minus.3",3520.00291302313
"GSL.50","snowmelt.t.minus.3",4550.78532348251
"GSL.50","snowmelt.t.minus.3",3595.62490555373
"GSL.50","snowmelt.t.minus.3",4399.96494316406
"GSL.50","snowmelt.t.minus.3",3391.65355707713
"GSL.50","snowmelt.t.minus.3",4465.8711876128
"GSL.50","snowmelt.t.minus.3",4678.2464572135
"GSL.50","snowmelt.t.minus.3",4171.24612114695
"GSL.50","snowmelt.t.minus.3",4335.4672454311
"GSL.50","snowmelt.t.minus.3",4042.57773649081
"EVImax","snowmelt.t.minus.3",0.0501578401256851
"EVImax","snowmelt.t.minus.3",0.0508286420466416
"EVImax","snowmelt.t.minus.3",0.0373888401783325
"EVImax","snowmelt.t.minus.3",0.0531360641045473
"EVImax","snowmelt.t.minus.3",0.0500606980112939
"EVImax","snowmelt.t.minus.3",0.0534531823363735
"EVImax","snowmelt.t.minus.3",0.0427298996382561
"EVImax","snowmelt.t.minus.3",0.0566559140483775
"EVImax","snowmelt.t.minus.3",0.0476804060991903
"EVImax","snowmelt.t.minus.3",0.0528808024402464
"OGI","snowmelt.t.minus.2",1499.13216688746
"OGI","snowmelt.t.minus.2",1446.89858432725
"OGI","snowmelt.t.minus.2",1563.47743196666
"OGI","snowmelt.t.minus.2",1533.91290693714
"OGI","snowmelt.t.minus.2",1298.4267533081
"OGI","snowmelt.t.minus.2",1607.04742148488
"OGI","snowmelt.t.minus.2",1437.38953707777
"OGI","snowmelt.t.minus.2",1314.10483201765
"OGI","snowmelt.t.minus.2",1634.71283040996
"OGI","snowmelt.t.minus.2",1371.94081700667
"OGMn","snowmelt.t.minus.2",4013.770425576
"OGMn","snowmelt.t.minus.2",3418.35601218116
"OGMn","snowmelt.t.minus.2",2594.11669836362
"OGMn","snowmelt.t.minus.2",3564.25123147333
"OGMn","snowmelt.t.minus.2",3341.99791115484
"OGMn","snowmelt.t.minus.2",3804.01379610917
"OGMn","snowmelt.t.minus.2",4602.20704118567
"OGMn","snowmelt.t.minus.2",3698.30256753547
"OGMn","snowmelt.t.minus.2",3712.58347755842
"OGMn","snowmelt.t.minus.2",3959.3425487403
"GSL.50","snowmelt.t.minus.2",5059.24790561689
"GSL.50","snowmelt.t.minus.2",5960.07799650924
"GSL.50","snowmelt.t.minus.2",5673.53201570306
"GSL.50","snowmelt.t.minus.2",4905.17866660195
"GSL.50","snowmelt.t.minus.2",5802.52376978028
"GSL.50","snowmelt.t.minus.2",4695.40323038338
"GSL.50","snowmelt.t.minus.2",5423.22301607073
"GSL.50","snowmelt.t.minus.2",5049.70744598863
"GSL.50","snowmelt.t.minus.2",4812.80896849782
"GSL.50","snowmelt.t.minus.2",5842.01581351036
"EVImax","snowmelt.t.minus.2",0.0378800899637474
"EVImax","snowmelt.t.minus.2",0.0437034210152198
"EVImax","snowmelt.t.minus.2",0.0358930446158887
"EVImax","snowmelt.t.minus.2",0.0389753485699044
"EVImax","snowmelt.t.minus.2",0.0438328423661492
"EVImax","snowmelt.t.minus.2",0.0395588186539698
"EVImax","snowmelt.t.minus.2",0.0363054039380195
"EVImax","snowmelt.t.minus.2",0.037733044811309
"EVImax","snowmelt.t.minus.2",0.0326799506078074
"EVImax","snowmelt.t.minus.2",0.0385057353017867
"OGI","snowmelt.t.minus.1",3930.21133769498
"OGI","snowmelt.t.minus.1",3219.16533007208
"OGI","snowmelt.t.minus.1",3559.49296074133
"OGI","snowmelt.t.minus.1",3011.95134243428
"OGI","snowmelt.t.minus.1",3107.50924648714
"OGI","snowmelt.t.minus.1",3286.97301279504
"OGI","snowmelt.t.minus.1",2129.46466558822
"OGI","snowmelt.t.minus.1",3259.61012816005
"OGI","snowmelt.t.minus.1",2809.18661284973
"OGI","snowmelt.t.minus.1",3087.41173977277
"OGMn","snowmelt.t.minus.1",7461.61190360495
"OGMn","snowmelt.t.minus.1",7722.99158620093
"OGMn","snowmelt.t.minus.1",6463.07977968145
"OGMn","snowmelt.t.minus.1",6718.5134329146
"OGMn","snowmelt.t.minus.1",7038.71360766965
"OGMn","snowmelt.t.minus.1",7217.44299026687
"OGMn","snowmelt.t.minus.1",7709.58068087031
"OGMn","snowmelt.t.minus.1",6428.64371689515
"OGMn","snowmelt.t.minus.1",7596.10060390744
"OGMn","snowmelt.t.minus.1",7136.02354405278
"GSL.50","snowmelt.t.minus.1",2247.11912746979
"GSL.50","snowmelt.t.minus.1",2096.10606556522
"GSL.50","snowmelt.t.minus.1",1881.93913110065
"GSL.50","snowmelt.t.minus.1",2036.84528109602
"GSL.50","snowmelt.t.minus.1",2238.03960513987
"GSL.50","snowmelt.t.minus.1",1998.63686401966
"GSL.50","snowmelt.t.minus.1",1699.30858915754
"GSL.50","snowmelt.t.minus.1",1850.20228836065
"GSL.50","snowmelt.t.minus.1",1990.42406932574
"GSL.50","snowmelt.t.minus.1",2147.18821149906
"EVImax","snowmelt.t.minus.1",0.0704912455608461
"EVImax","snowmelt.t.minus.1",0.0818237552208263
"EVImax","snowmelt.t.minus.1",0.055293844082895
"EVImax","snowmelt.t.minus.1",0.071347847587762
"EVImax","snowmelt.t.minus.1",0.0673766795666611
"EVImax","snowmelt.t.minus.1",0.0788072201964196
"EVImax","snowmelt.t.minus.1",0.0720089744480675
"EVImax","snowmelt.t.minus.1",0.0717640080773596
"EVImax","snowmelt.t.minus.1",0.0720591775670548
"EVImax","snowmelt.t.minus.1",0.0732755685129331
"OGI","snowmelt.t.minus.0",6591.11502960237
"OGI","snowmelt.t.minus.0",6422.88563629671
"OGI","snowmelt.t.minus.0",7011.23292017663
"OGI","snowmelt.t.minus.0",6456.40417649596
"OGI","snowmelt.t.minus.0",6084.5814676389
"OGI","snowmelt.t.minus.0",7200.96929249128
"OGI","snowmelt.t.minus.0",6668.92193609184
"OGI","snowmelt.t.minus.0",6740.79222534798
"OGI","snowmelt.t.minus.0",6722.18137588817
"OGI","snowmelt.t.minus.0",6241.03209072689
"OGMn","snowmelt.t.minus.0",7994.64187134915
"OGMn","snowmelt.t.minus.0",5771.38593520053
"OGMn","snowmelt.t.minus.0",4978.67190251757
"OGMn","snowmelt.t.minus.0",6359.12181486655
"OGMn","snowmelt.t.minus.0",6171.50065590648
"OGMn","snowmelt.t.minus.0",7308.0592218832
"OGMn","snowmelt.t.minus.0",7340.52411754292
"OGMn","snowmelt.t.minus.0",8118.20372630015
"OGMn","snowmelt.t.minus.0",6357.11538895065
"OGMn","snowmelt.t.minus.0",6602.32288340166
"GSL.50","snowmelt.t.minus.0",5006.3843385299
"GSL.50","snowmelt.t.minus.0",5682.57438546625
"GSL.50","snowmelt.t.minus.0",5439.44606114508
"GSL.50","snowmelt.t.minus.0",4711.64223177411
"GSL.50","snowmelt.t.minus.0",5436.42660461539
"GSL.50","snowmelt.t.minus.0",4809.16137293181
"GSL.50","snowmelt.t.minus.0",4797.44733068054
"GSL.50","snowmelt.t.minus.0",4425.09539884206
"GSL.50","snowmelt.t.minus.0",4380.2941822703
"GSL.50","snowmelt.t.minus.0",4916.43789253084
"EVImax","snowmelt.t.minus.0",0.0361941372276278
"EVImax","snowmelt.t.minus.0",0.0398297988433281
"EVImax","snowmelt.t.minus.0",0.0321742489197397
"EVImax","snowmelt.t.minus.0",0.0513773276045929
"EVImax","snowmelt.t.minus.0",0.0400773148706669
"EVImax","snowmelt.t.minus.0",0.038294352502949
"EVImax","snowmelt.t.minus.0",0.0326915555561708
"EVImax","snowmelt.t.minus.0",0.0426889501780995
"EVImax","snowmelt.t.minus.0",0.0348074139109836
"EVImax","snowmelt.t.minus.0",0.0392294172726802
"OGI","sm_q01.t.minus.3",1147.37076163663
"OGI","sm_q01.t.minus.3",965.990198600493
"OGI","sm_q01.t.minus.3",957.094641055088
"OGI","sm_q01.t.minus.3",1144.81071349115
"OGI","sm_q01.t.minus.3",1049.98170842224
"OGI","sm_q01.t.minus.3",1241.59989303258
"OGI","sm_q01.t.minus.3",1018.68050506604
"OGI","sm_q01.t.minus.3",948.148970166663
"OGI","sm_q01.t.minus.3",1104.31954621549
"OGI","sm_q01.t.minus.3",826.365452587649
"OGMn","sm_q01.t.minus.3",2386.18606257615
"OGMn","sm_q01.t.minus.3",2387.15833534354
"OGMn","sm_q01.t.minus.3",1764.62561957677
