"x","year","yhat.q50","yhat.q05","yhat.q95","yvar","xvar"
3363.408203125,2016,282.165307737154,282.01165839286,282.354085163378,"OGMn","elevation"
2714.07177734375,2017,282.917807063698,282.683894935336,283.004291325742,"OGMn","elevation"
2786.22026909722,2017,282.786623755756,282.5736533705,282.841628985214,"OGMn","elevation"
2858.36876085069,2017,283.005230930163,282.783262808723,283.051439937658,"OGMn","elevation"
2930.51725260417,2017,283.000821052894,282.830553729043,283.114127773667,"OGMn","elevation"
3002.66574435764,2017,283.042388596769,282.877348574015,283.155852670339,"OGMn","elevation"
3074.81423611111,2017,282.997698698312,282.850272339618,283.185363034785,"OGMn","elevation"
3146.96272786458,2017,282.480188077075,282.346367308657,282.728812214025,"OGMn","elevation"
3219.11121961806,2017,282.200557499632,282.066008857464,282.458384829255,"OGMn","elevation"
3291.25971137153,2017,282.031595649197,281.872427760772,282.255766184202,"OGMn","elevation"
3363.408203125,2017,282.029795853885,281.865974192814,282.259302981033,"OGMn","elevation"
2714.07177734375,2018,281.600178211616,281.470096800032,281.698579801534,"OGMn","elevation"
2786.22026909722,2018,281.472717996618,281.364033888575,281.587018034008,"OGMn","elevation"
2858.36876085069,2018,281.706591423099,281.588971293252,281.80842243867,"OGMn","elevation"
2930.51725260417,2018,281.687264223829,281.469942995988,281.822621076872,"OGMn","elevation"
3002.66574435764,2018,281.655456257379,281.433531441857,281.75577145842,"OGMn","elevation"
3074.81423611111,2018,281.438709661586,281.279305538654,281.66976469665,"OGMn","elevation"
3146.96272786458,2018,280.873411466406,280.548379548866,281.095957680426,"OGMn","elevation"
3219.11121961806,2018,280.534134854734,280.214136479498,280.703397898929,"OGMn","elevation"
3291.25971137153,2018,280.29241531259,279.957383870884,280.557318549584,"OGMn","elevation"
3363.408203125,2018,280.283692452313,279.943807305373,280.549937670545,"OGMn","elevation"
2714.07177734375,2019,286.921855730076,286.621731553273,287.100929251947,"OGMn","elevation"
2786.22026909722,2019,286.843919824022,286.529441788167,287.085817569914,"OGMn","elevation"
2858.36876085069,2019,287.293576809612,287.087436024611,287.618158792307,"OGMn","elevation"
2930.51725260417,2019,287.354418860357,287.137342274422,287.749097174598,"OGMn","elevation"
3002.66574435764,2019,287.555000741948,287.339243766295,287.830536437743,"OGMn","elevation"
3074.81423611111,2019,287.463845060399,287.237918526225,287.750651741407,"OGMn","elevation"
3146.96272786458,2019,287.172980091199,286.787519577417,287.532208080036,"OGMn","elevation"
3219.11121961806,2019,287.06088078329,286.688788667835,287.332316748542,"OGMn","elevation"
3291.25971137153,2019,286.902481302548,286.514266425122,287.192279994172,"OGMn","elevation"
3363.408203125,2019,286.892641302855,286.504331908276,287.191171944555,"OGMn","elevation"
-0.992548167705536,2016,284.88335110635,284.27648674352,285.084341399456,"OGMn","cos_aspect"
-0.775590538978577,2016,283.827790211987,283.640158388143,283.948754163709,"OGMn","cos_aspect"
-0.558632910251618,2016,283.596850454917,283.406589063083,283.755104163203,"OGMn","cos_aspect"
-0.341675281524658,2016,283.077722741828,282.865043102698,283.264892828837,"OGMn","cos_aspect"
-0.124717652797699,2016,282.037765712962,281.775215542614,282.451183242287,"OGMn","cos_aspect"
0.0922399759292601,2016,281.299637607132,281.162401868467,281.500339385692,"OGMn","cos_aspect"
0.309197604656219,2016,281.116893153284,280.841652241984,281.178257005898,"OGMn","cos_aspect"
0.526155233383179,2016,280.85439373706,280.685824322015,281.027673230964,"OGMn","cos_aspect"
0.743112862110138,2016,280.781564964467,280.623103241197,280.969706690054,"OGMn","cos_aspect"
0.960070490837097,2016,280.756714237751,280.590820574773,280.94419277418,"OGMn","cos_aspect"
