"x","year","yhat.q50","yhat.q05","yhat.q95","yvar","xvar"
2727.90478515625,2016,137.637458168481,137.512785405393,137.821428536736,"OGI","elevation"
2793.39038085938,2016,137.649814383269,137.503967458678,137.824292918425,"OGI","elevation"
2858.8759765625,2016,137.878572795685,137.696319910151,138.015682769846,"OGI","elevation"
2924.36157226563,2016,138.323898798915,138.141417661619,138.514624387735,"OGI","elevation"
2989.84716796875,2016,139.388066087459,139.318374519865,139.623954628512,"OGI","elevation"
3055.33276367188,2016,139.75962081676,139.647440727995,139.976084708604,"OGI","elevation"
3120.818359375,2016,139.855317943159,139.756455759923,140.05948112345,"OGI","elevation"
3186.30395507813,2016,139.910863837371,139.808337675927,140.113855343473,"OGI","elevation"
3251.78955078125,2016,139.929016459048,139.822114373131,140.134865486271,"OGI","elevation"
3317.27514648438,2016,139.931691207449,139.825547890048,140.137469004074,"OGI","elevation"
2727.90478515625,2017,137.410388658073,137.2606634551,137.550201886197,"OGI","elevation"
2793.39038085938,2017,137.432861240451,137.24581022676,137.556168573581,"OGI","elevation"
2858.8759765625,2017,137.648904840466,137.435047525807,137.764723754973,"OGI","elevation"
2924.36157226563,2017,138.109480854235,137.918928118075,138.290719011455,"OGI","elevation"
2989.84716796875,2017,139.270026405435,139.158472725607,139.497090651158,"OGI","elevation"
3055.33276367188,2017,139.633951600458,139.517605538182,139.837830286076,"OGI","elevation"
3120.818359375,2017,139.735186970114,139.62782983674,139.923798580504,"OGI","elevation"
3186.30395507813,2017,139.784906675321,139.703681951929,139.981394473816,"OGI","elevation"
3251.78955078125,2017,139.80261618467,139.722082738133,140.00251879102,"OGI","elevation"
3317.27514648438,2017,139.805402930001,139.72558117104,140.005597310646,"OGI","elevation"
2727.90478515625,2018,136.178655663612,136.081948666308,136.206526342783,"OGI","elevation"
2793.39038085938,2018,136.174608933632,136.060071960004,136.217077484136,"OGI","elevation"
2858.8759765625,2018,136.318673651093,136.193988980657,136.370774864915,"OGI","elevation"
2924.36157226563,2018,136.726934322378,136.608477275471,136.799080779737,"OGI","elevation"
2989.84716796875,2018,137.522081185944,137.488802986458,137.70159984011,"OGI","elevation"
3055.33276367188,2018,137.900343499714,137.845786433862,138.083766195846,"OGI","elevation"
3120.818359375,2018,138.051324126384,137.983337504951,138.207739897346,"OGI","elevation"
3186.30395507813,2018,138.178985422955,138.077200257642,138.312359595928,"OGI","elevation"
3251.78955078125,2018,138.233432489079,138.098768481965,138.357515971554,"OGI","elevation"
3317.27514648438,2018,138.238328840778,138.103691799918,138.366058753549,"OGI","elevation"
2727.90478515625,2019,142.527578987299,142.340544566585,142.980731065247,"OGI","elevation"
2793.39038085938,2019,142.497093845872,142.323156913224,142.953678797113,"OGI","elevation"
2858.8759765625,2019,142.557810877295,142.414045483998,143.018785555978,"OGI","elevation"
2924.36157226563,2019,142.878863051595,142.767555683727,143.350609430155,"OGI","elevation"
2989.84716796875,2019,143.498131678604,143.265650095644,143.826579212755,"OGI","elevation"
3055.33276367188,2019,143.783693741568,143.471999437775,144.195851200311,"OGI","elevation"
3120.818359375,2019,143.988434613419,143.762805045386,144.407847542755,"OGI","elevation"
3186.30395507813,2019,144.043281074187,143.846054666108,144.474325525947,"OGI","elevation"
3251.78955078125,2019,144.060581382514,143.864988412772,144.500997605605,"OGI","elevation"
3317.27514648438,2019,144.063559404571,143.868087835012,144.502387837913,"OGI","elevation"
-0.991767346858978,2016,138.701528512912,138.540992997514,138.812153095638,"OGI","cos_aspect"
-0.774896476003859,2016,138.748529295913,138.625172640014,138.921101861761,"OGI","cos_aspect"
-0.558025605148739,2016,138.80581377443,138.704339159975,138.982950040721,"OGI","cos_aspect"
-0.34115473429362,2016,138.768056937237,138.691996469604,138.957414127271,"OGI","cos_aspect"
-0.1242838634385,2016,138.762055857641,138.670220225884,138.924132436167,"OGI","cos_aspect"
0.0925870074166191,2016,138.774308966565,138.662431233884,138.93028033891,"OGI","cos_aspect"
0.309457878271739,2016,138.829858020738,138.680966822985,138.97570158899,"OGI","cos_aspect"
0.526328749126858,2016,138.843333246786,138.710291804253,138.999187186838,"OGI","cos_aspect"
0.743199619981977,2016,138.867954816641,138.733405720991,139.024074496176,"OGI","cos_aspect"
0.960070490837097,2016,138.870432768682,138.738323664445,139.020459090358,"OGI","cos_aspect"
-0.991767346858978,2017,138.511617895307,138.336664327151,138.614267065496,"OGI","cos_aspect"
-0.774896476003859,2017,138.550041376339,138.421887868778,138.700084291422,"OGI","cos_aspect"
-0.558025605148739,2017,138.60571245601,138.505580747139,138.764498750112,"OGI","cos_aspect"
-0.34115473429362,2017,138.581986946637,138.478695606444,138.742860145647,"OGI","cos_aspect"
-0.1242838634385,2017,138.578265701044,138.455149096157,138.707739529514,"OGI","cos_aspect"
0.0925870074166191,2017,138.5849533688,138.448398905692,138.715491196474,"OGI","cos_aspect"
0.309457878271739,2017,138.650484433931,138.46601883119,138.762820095854,"OGI","cos_aspect"
0.526328749126858,2017,138.664755643638,138.494199937125,138.782082702702,"OGI","cos_aspect"
0.743199619981977,2017,138.682213505213,138.514945321862,138.806673556419,"OGI","cos_aspect"
0.960070490837097,2017,138.679612240501,138.519815477898,138.802880651434,"OGI","cos_aspect"
-0.991767346858978,2018,136.895106783422,136.837070625684,137.002269291276,"OGI","cos_aspect"
-0.774896476003859,2018,136.974743986443,136.924209617737,137.07979405445,"OGI","cos_aspect"
-0.558025605148739,2018,137.048120344404,137.01970259053,137.141668875579,"OGI","cos_aspect"
-0.34115473429362,2018,137.04257067871,137.010602434069,137.130137414737,"OGI","cos_aspect"
-0.1242838634385,2018,137.043698845267,137.006325482881,137.124410489617,"OGI","cos_aspect"
0.0925870074166191,2018,137.057738074889,137.016553450448,137.131147136579,"OGI","cos_aspect"
0.309457878271739,2018,137.096589233419,137.037091480346,137.169357377499,"OGI","cos_aspect"
0.526328749126858,2018,137.113788209188,137.061526254376,137.188000370387,"OGI","cos_aspect"
0.743199619981977,2018,137.137945236875,137.079522133053,137.21062869458,"OGI","cos_aspect"
0.960070490837097,2018,137.128736588597,137.083437231989,137.215051058331,"OGI","cos_aspect"
-0.991767346858978,2019,142.915936174483,142.83603107129,143.414217481981,"OGI","cos_aspect"
-0.774896476003859,2019,143.057621254455,142.929366181924,143.524237862139,"OGI","cos_aspect"
-0.558025605148739,2019,143.13974442113,142.990566706183,143.610238079836,"OGI","cos_aspect"
-0.34115473429362,2019,143.155030479677,142.979405329357,143.631781755226,"OGI","cos_aspect"
-0.1242838634385,2019,143.143325003669,142.970842714431,143.606147794579,"OGI","cos_aspect"
0.0925870074166191,2019,143.167908725642,142.985326704855,143.63040696711,"OGI","cos_aspect"
0.309457878271739,2019,143.196487057486,143.01650569044,143.655626682009,"OGI","cos_aspect"
0.526328749126858,2019,143.220810122749,143.043563365364,143.671915155203,"OGI","cos_aspect"
0.743199619981977,2019,143.235110072962,143.064206071528,143.69111526391,"OGI","cos_aspect"
0.960070490837097,2019,143.248143825856,143.064373247186,143.69324669433,"OGI","cos_aspect"
5.45226716995239,2016,139.375018146636,139.222758861196,139.588372075003,"OGI","slope"
9.30634689331055,2016,139.276979277235,139.175493133695,139.473836242608,"OGI","slope"
13.1604266166687,2016,139.095957912689,139.002243628217,139.297275896481,"OGI","slope"
17.0145063400269,2016,138.963838596815,138.897586347787,139.123473671845,"OGI","slope"
20.868586063385,2016,138.865251875906,138.788782536208,139.041006244986,"OGI","slope"
24.7226657867432,2016,138.729653953683,138.651238447566,138.928648327926,"OGI","slope"
