"year","x","y","aspen_cover","OGI","OGMn","GSL.50","EVImax","gupQA","gdownQA","elevation","cos_aspect","slope","height_canopy","cytotype_fraction_diploid","tmax_q99.t.minus.3","tmax_q99.t.minus.2","tmax_q99.t.minus.1","tmax_q99.t.minus.0","snowmelt.t.minus.3","snowmelt.t.minus.2","snowmelt.t.minus.1","snowmelt.t.minus.0","sm_q01.t.minus.3","sm_q01.t.minus.2","sm_q01.t.minus.1","sm_q01.t.minus.0","sm_runs_med_dur.t.minus.3","sm_runs_med_dur.t.minus.2","sm_runs_med_dur.t.minus.1","sm_runs_med_dur.t.minus.0"
"2016",328065,4312605,0.337376236915588,144,285,103,0.5738,1,2,2854.671875,-0.360843539237976,5.93093919754028,16.8715152740479,0.801893532276154,29.8283264160156,29.74697265625,29.709765625,29.8081848144531,136.858154296875,152.645401000977,120.85816192627,132.334899902344,0.310270637273788,0.364247679710388,0.377463817596436,0.345494508743286,0,0,0,0
"2016",327975,4312575,0.361562967300415,141,282,100,0.6198,1,2,2861.3994140625,-0.341460049152374,8.46534156799316,20.5866394042969,0.299484223127365,29.8278961181641,29.7464416503906,29.7092956542969,29.8077789306641,136.299926757812,153,125.845893859863,134.527801513672,0.31244894862175,0.364340454339981,0.378088027238846,0.347888231277466,0,0,0,0
"2016",330615,4312575,0.323911428451538,139,281,99,0.6036,2,2,3007.43872070312,-0.828970551490784,15.7907371520996,8.85559463500977,0.0142357163131237,29.7747131347656,29.7001251220703,29.6653717041016,29.7495910644531,127.393585205078,138.279830932617,120.244277954102,131.414764404297,0.299554347991943,0.330302655696869,0.342716068029404,0.345683932304382,0,0,0,0
"2016",328095,4312545,0.319094449281693,147,283,93,0.4985,1,2,2851.77978515625,-0.136593610048294,11.1132287979126,11.7526664733887,0.979082405567169,29.8327270507813,29.7522308349609,29.7144012451172,29.8126129150391,136.874267578125,153,122.040885925293,131.957901000977,0.308426260948181,0.361382991075516,0.375242918729782,0.344515711069107,0,0,0,0
"2016",330705,4312545,0.338606804609299,138,286,100,0.5874,2,1,3018.8544921875,-0.79911881685257,21.7736053466797,15.5407390594482,0.00121868296992034,29.7731018066406,29.6990203857422,29.6642333984375,29.7477569580078,128.014984130859,139.067291259766,122.810684204102,132.270233154297,0.295513987541199,0.325229823589325,0.339054942131042,0.34400287270546,0,0,0,0
"2016",330735,4312545,0.378686428070068,139,287,104,0.6209,2,1,3023.8115234375,-0.88464367389679,18.8561592102051,17.4297065734863,0.00710871908813715,29.7718383789062,29.6977996826172,29.6631072998047,29.7464111328125,128.237014770508,139.247268676758,123.700340270996,132.566787719727,0.293052345514297,0.322207272052765,0.336385786533356,0.341454744338989,0,0,0,0
"2016",326385,4312515,0.522655546665192,148,294,104,0.5589,2,2,3168.49584960938,-0.895547986030579,23.5259246826172,14.8173494338989,0.929541349411011,29.7890380859375,29.7001831054687,29.6685150146484,29.7691680908203,138.250152587891,154.250152587891,152.014923095703,141.285537719727,0.0907415300607681,0.0858736112713814,0.0929036363959312,0.0856570899486542,30.6459007263184,11.1409940719604,31.2492294311523,54.8340110778809
"2016",328005,4312515,0.292098760604858,143,285,103,0.6181,2,2,2859.85180664062,-0.0736902132630348,9.53002643585205,15.8768634796143,0.499250859022141,29.8322174072266,29.7516235351562,29.7138641357422,29.8121337890625,136.393615722656,153,127.509117126465,134.073196411133,0.310172766447067,0.360971957445145,0.375466585159302,0.346637964248657,0,0,0,0
"2016",326265,4312485,0.594098448753357,150,284,96,0.6316,2,2,3173.9150390625,-0.973529040813446,22.9888439178467,18.0921287536621,0.371022284030914,29.7866424560547,29.6974975585937,29.6661376953125,29.7668121337891,137.852020263672,153.51953125,153,138.891082763672,0.0896508172154427,0.0854405388236046,0.092440277338028,0.0851119309663773,32.7813987731934,11.1973123550415,35.0084800720215,54.4696578979492
"2016",326415,4312485,0.458763897418976,148,290,100,0.5402,2,2,3151.93408203125,-0.920815765857697,21.6958503723145,15.0452013015747,0.57406747341156,29.7908172607422,29.70244140625,29.6704986572266,29.7709625244141,137.742813110352,153.742813110352,152.032806396484,139.807235717773,0.0911072343587875,0.0861957669258118,0.0932539254426956,0.0860437899827957,30.4954051971436,11.0559167861938,31.1475505828857,54.6378974914551
"2016",330735,4312485,0.303924679756165,138,288,105,0.6474,2,1,3006.9443359375,-0.692523539066315,19.8483142852783,14.293628692627,0.0862543135881424,29.7761962890625,29.7029144287109,29.6675994873047,29.7508209228516,128.116439819336,139.789184570312,123.588935852051,132.529647827148,0.293527513742447,0.321894377470016,0.337155997753143,0.341898798942566,0,0,0,0
"2016",326265,4312425,0.582269132137299,149,290,101,0.6263,2,2,3147.06127929688,-0.973644852638245,24.0413761138916,19.8254642486572,0.567106544971466,29.7884094238281,29.6999114990234,29.6682464599609,29.7686187744141,137.351699829102,152.862197875977,152.472442626953,137.427810668945,0.090216837823391,0.0860838741064072,0.0932154208421707,0.0859046429395676,32.9305686950684,11.0365056991577,35.6924896240234,53.6127815246582
"2016",326355,4312425,0.478880554437637,148,286,100,0.5908,2,2,3137.6787109375,-0.923755049705505,22.9427719116211,16.7573738098145,0.0247123409062624,29.7910095214844,29.7029754638672,29.6709503173828,29.7712066650391,137.317474365234,152.938705444336,152.523788452148,137.51237487793,0.0908536091446877,0.0863658934831619,0.0934762805700302,0.0862409546971321,31.8227882385254,10.9784965515137,33.7492980957031,53.9395370483398
"2016",326415,4312425,0.409989207983017,148,287,99,0.5514,2,2,3133.12353515625,-0.952147245407104,17.1277866363525,14.9564399719238,0.0404241308569908,29.7927398681641,29.7050140380859,29.6727508544922,29.7729278564453,137.294662475586,152.982162475586,152.557998657227,137.553649902344,0.0912323072552681,0.086520828306675,0.093606248497963,0.0864221006631851,31.1352596282959,10.9450092315674,32.5260009765625,54.2010154724121
"2016",330765,4312425,0.375587970018387,137,285,107,0.6039,2,2,2998.24609375,-0.705244541168213,20.4591236114502,15.8332786560059,0.00396004598587751,29.7792907714844,29.7068115234375,29.6709655761719,29.7538848876953,128.388671875,140.254913330078,123.854904174805,132.618301391602,0.290961086750031,0.317811071872711,0.334583789110184,0.338563084602356,0,0,0,0
"2016",326115,4312395,0.397431790828705,149,289,101,0.4618,2,2,3145.22021484375,-0.678145885467529,15.4645261764526,11.5076322555542,0.307220190763474,29.7848693847656,29.6959136962891,29.6647094726562,29.7651214599609,137.927536010742,152.260025024414,151.608688354492,137.375137329102,0.0894896164536476,0.0859723687171936,0.0932171940803528,0.0857884660363197,34.7946243286133,11.047004699707,39.1927146911621,52.591121673584
"2016",326145,4312395,0.651267290115356,150,285,101,0.5316,2,2,3144.32543945312,-0.822637379169464,17.1541004180908,14.6900796890259,0.394124269485474,29.7857574462891,29.6969573974609,29.6656311035156,29.7660034179688,137.916107177734,152.329833984375,151.625823974609,137.491912841797,0.0897127687931061,0.0860742405056953,0.0933145955204964,0.0859108045697212,34.4132423400879,11.0264358520508,38.52783203125,52.6896629333496
"2016",326175,4312395,0.649897813796997,147,291,103,0.5781,2,2,3141.24145507812,-0.848337113857269,19.2104625701904,16.2902717590332,0.133643984794617,29.7866424560547,29.697998046875,29.6665496826172,29.7668853759766,137.904693603516,152.398132324219,151.642959594727,137.605651855469,0.0899267494678497,0.0861694887280464,0.0934032052755356,0.0860245376825333,34.0420608520508,11.0069036483765,37.8773803710938,52.796932220459
"2016",326205,4312395,0.653941333293915,147,290,103,0.596,2,2,3138.92456054688,-0.961606562137604,20.5497341156006,16.5226821899414,0.0077412836253643,29.7875274658203,29.6990386962891,29.6674682617187,29.7677642822266,137.893280029297,152.464904785156,151.660079956055,137.716384887695,0.0901315733790398,0.086258128285408,0.0934830233454704,0.0861296504735947,33.6810760498047,10.9884090423584,37.2413635253906,52.9129333496094
"2016",326355,4312395,0.455654621124268,147,286,101,0.5777,2,2,3125.8759765625,-0.946193993091583,22.1630687713623,15.0385828018188,0.0672414749860764,29.7919403076172,29.7042327880859,29.6720489501953,29.7721588134766,137.836212158203,152.776107788086,151.745666503906,138.224639892578,0.0910182148218155,0.0866020992398262,0.0937503203749657,0.0865260437130928,32.0291290283203,10.911491394043,34.2777709960938,53.6238708496094
"2016",326415,4312395,0.257018208503723,146,290,101,0.5145,2,2,3124.28833007812,-0.961279153823853,16.1177062988281,10.9093742370605,0.171268552541733,29.793701171875,29.7063049316406,29.673876953125,29.7739105224609,137.813415527344,152.889999389648,151.779891967773,138.406799316406,0.0913087204098701,0.0866933763027191,0.0937957242131233,0.0866243094205856,31.4397373199463,10.8879852294922,33.1933631896973,53.969352722168
"2016",330495,4312395,0.320852786302567,142,290,104,0.5953,2,2,2956.65258789062,-0.800376355648041,21.2827281951904,19.0550880432129,0.00967906694859266,29.7928375244141,29.7203460693359,29.6833648681641,29.7681945800781,127.352607727051,137,113,129,0.30273911356926,0.333283871412277,0.347554355859756,0.345293790102005,0,0,0,0
"2016",326235,4312365,0.566868841648102,150,282,99,0.5422,2,2,3124.83154296875,-0.970327615737915,20.7034587860107,17.1243133544922,0.0233380794525146,29.7892791748047,29.70126953125,29.6694274902344,29.7695373535156,138.400604248047,152.149200439453,150.89909362793,138.099594116211,0.0906774699687958,0.0867103487253189,0.0940061062574387,0.0866856947541237,33.3300590515137,10.8829393386841,36.855899810791,52.5451850891113
"2016",326325,4312365,0.536006510257721,146,286,100,0.5939,2,2,3117.08984375,-0.949952900409698,23.6743316650391,16.5581169128418,0.0560028702020645,29.7919769287109,29.7044342041016,29.6722198486328,29.772216796875,138.366363525391,152.44157409668,150.950454711914,138.615875244141,0.0910771787166595,0.0868212431669235,0.0940396338701248,0.0867992118000984,32.4860992431641,10.8517589569092,35.2860794067383,53.0977478027344
"2016",326445,4312365,0.273909568786621,148,287,100,0.5229,2,2,3112.46459960938,-0.870650589466095,20.2261562347412,9.94318103790283,0.143118560314178,29.7955596923828,29.708642578125,29.6759338378906,29.7757843017578,138.320755004883,152.81022644043,151.01887512207,139.261947631836,0.0914818048477173,0.0868764966726303,0.0939613059163094,0.0868299826979637,31.5035877227783,10.8247051239014,33.3950386047363,53.9567070007324
"2016",325965,4312335,0.342667579650879,144,307,108,0.4278,2,2,3140.32690429688,-0.842477560043335,25.8122673034668,6.29179286956787,0.973940849304199,29.7818878173828,29.6927886962891,29.6619293212891,29.7622039794922,138.459075927734,150.977844238281,147.469955444336,137,0.0897398144006729,0.0866837576031685,0.0942724123597145,0.0867212414741516,35.9605140686035,10.8985166549683,41.9413070678711,50.4796028137207
"2016",326265,4312335,0.551732122898102,148,283,100,0.5953,2,2,3112.13037109375,-0.945142924785614,21.5187911987305,17.5455284118652,0.001141746644862,29.791064453125,29.7035339355469,29.6714141845703,29.771337890625,138.907928466797,151.824905395508,150.138107299805,138.465667724609,0.0911352708935738,0.0870989784598351,0.0944447070360184,0.0871589407324791,33.0770797729492,10.7874383926392,36.6091804504395,52.2613525390625
"2016",326295,4312335,0.568503081798553,147,284,101,0.6069,2,2,3108.24487304688,-0.925636649131775,22.2556381225586,19.4001960754395,0.00410217419266701,29.7919799804687,29.7046051025391,29.6723602294922,29.7722473144531,138.896514892578,151.957580566406,150.155227661133,138.708206176758,0.0912244096398354,0.0871041193604469,0.0944136008620262,0.0871553421020508,32.8448257446289,10.7820358276367,36.1553535461426,52.4875373840332
"2016",326355,4312335,0.529037356376648,143,295,104,0.5414,2,2,3107.60522460938,-0.914328634738922,14.3478755950928,14.2606344223022,0.600489139556885,29.7938049316406,29.7067443847656,29.6742492675781,29.7740631103516,138.87370300293,152.218414306641,150.189453125,139.184219360352,0.0913751944899559,0.0870945453643799,0.0943250209093094,0.0871222987771034,32.4109191894531,10.7743396759033,35.2909927368164,52.9660987854004
"2016",326565,4312335,0.29703825712204,151,293,98,0.4876,2,2,3114.43188476562,-0.361390471458435,12.2754421234131,14.9572019577026,0.704271793365479,29.8001739501953,29.7142120361328,29.6808380126953,29.7804016113281,138.793899536133,153,150.000564575195,140.960815429688,0.09161426872015,0.0868526920676231,0.0937381908297539,0.0867353603243828,31.2134685516357,10.7800760269165,32.7203521728516,54.9160308837891
"2016",330465,4312335,0.30541667342186,139,285,105,0.6012,2,2,2937.64208984375,-0.548224687576294,14.4112882614136,19.4901218414307,0.0130978729575872,29.7984558105469,29.7266754150391,29.6889831542969,29.7739471435547,126.255218505859,137,113,129,0.302957981824875,0.333752900362015,0.348676890134811,0.344830513000488,0,0,0,0
"2016",326235,4312305,0.545154333114624,147,280,94,0.4992,2,2,3105.13256835938,-0.921855568885803,19.1637744903564,14.5481519699097,0.0483909882605076,29.7910217285156,29.7036560058594,29.6715118408203,29.7713195800781,139.438079833984,151.154739379883,149.342880249023,138.185653686523,0.0914057195186615,0.0874707847833633,0.0949368178844452,0.0876308679580688,33.2987022399902,10.7037725448608,37.2844123840332,51.5337867736816
"2016",326265,4312305,0.530047833919525,147,287,101,0.5885,2,2,3101.19116210938,-0.913611769676208,20.8822135925293,16.5904006958008,0.00211022188887,29.7919525146484,29.7047454833984,29.6724731445312,29.7722442626953,139.426666259766,151.324157714844,149.360000610352,138.501647949219,0.0914599299430847,0.0874507129192352,0.0948722139000893,0.0875944420695305,33.1053199768066,10.7023220062256,36.8855972290039,51.7932434082031
"2016",326295,4312305,0.590179920196533,147,285,100,0.6058,2,2,3098.0009765625,-0.942029237747192,18.4774360656738,19.856538772583,0.00133512320462614,29.7928802490234,29.7058319091797,29.6734313964844,29.7731689453125,139.415252685547,151.492050170898,149.377105712891,138.814636230469,0.0915049761533737,0.0874240174889565,0.0947988256812096,0.0875493958592415,32.9221343994141,10.7019081115723,36.5012092590332,52.0614280700684
"2016",326355,4312305,0.52242374420166,147,281,98,0.5512,2,2,3100.19409179688,-0.92735368013382,16.8723773956299,14.7109346389771,0.487853080034256,29.7947387695312,29.7080047607422,29.6753479003906,29.7750183105469,139.392440795898,151.823318481445,149.411331176758,139.431518554688,0.0915675684809685,0.0873507931828499,0.0946256890892982,0.0874334797263145,32.5863647460938,10.7041931152344,35.7757377624512,52.6239891052246
"2016",326385,4312305,0.493625938892365,145,281,97,0.5446,2,2,3099.97509765625,-0.963600695133209,19.5787315368652,13.8316020965576,0.344681084156036,29.7956665039063,29.7090881347656,29.6763061523437,29.7759399414062,139.381042480469,151.986679077148,149.428451538086,139.735427856445,0.0915851220488548,0.0873042643070221,0.094525933265686,0.0873625949025154,32.4337730407715,10.7068910598755,35.4346542358398,52.9183654785156
"2016",326415,4312305,0.432799369096756,147,283,98,0.5505,2,2,3098.52685546875,-0.963348686695099,18.1006546020508,13.060320854187,0.05974455550313,29.7965942382813,29.7101715087891,29.6772644042969,29.7768646240234,139.36962890625,152.148529052734,149.445556640625,140.036315917969,0.091593511402607,0.0872511118650436,0.09441739320755,0.0872831046581268,32.2913818359375,10.7106266021729,35.1079978942871,53.2214698791504
"2016",330525,4312305,0.400105863809586,138,283,109,0.6469,2,2,2945.50146484375,-0.587015390396118,12.5416097640991,17.4473342895508,0.00604623928666115,29.7981079101563,29.7267944335937,29.6889739990234,29.7734619140625,126.717056274414,137,113,129,0.300502866506577,0.330213636159897,0.346300840377808,0.343737840652466,0,0,0,0
"2016",326535,4312275,0.308082729578018,147,282,97,0.4759,2,2,3098.03295898438,-0.86683315038681,20.3632564544678,10.2739877700806,0.681313514709473,29.8013214111328,29.7158569335937,29.6822723388672,29.7815948486328,139.8427734375,152.51953125,148.735824584961,141.724609375,0.0914724692702293,0.0870443284511566,0.0939511954784393,0.0869502425193787,32.2833595275879,10.6946849822998,34.8325500488281,54.4222450256348
"2016",330435,4312275,0.288310199975967,138,297,111,0.6068,2,2,2925.13354492188,-0.35762494802475,12.1027326583862,9.33091354370117,0.0273057669401169,29.8040771484375,29.7330078125,29.6946044921875,29.7796966552734,124.530326843262,137,113,129,0.302979797124863,0.334213465452194,0.349760591983795,0.34428134560585,0,0,0,0
"2016",326535,4312245,0.362552464008331,143,285,100,0.525,2,2,3083.8251953125,-0.974772751331329,28.7752132415771,14.4846706390381,0.190784648060799,29.8023498535156,29.7172149658203,29.6834625244141,29.7826446533203,140.361526489258,152.180770874023,147.957717895508,142.084579467773,0.0914187803864479,0.0871229693293571,0.0940159112215042,0.0870301797986031,32.7326202392578,10.6523838043213,35.7048149108887,54.3145065307617
"2016",330345,4312245,0.35480061173439,145,282,100,0.6124,2,2,2908.47485351562,-0.285088956356049,11.1299905776978,19.4845390319824,0.0209089778363705,29.8100433349609,29.7392181396484,29.7002349853516,29.7859313964844,122.34358215332,137,113,129,0.305272102355957,0.338205337524414,0.35318398475647,0.344744324684143,0,0,0,0
"2016",330465,4312245,0.36914074420929,140,283,106,0.6269,2,2,2928.65649414062,-0.348081946372986,14.1456670761108,14.3220491409302,0.0380923002958298,29.8049926757812,29.7343444824219,29.6957244873047,29.7805572509766,124.462463378906,137,113,129,0.301530182361603,0.332182824611664,0.348555475473404,0.343524217605591,0,0,0,0
"2016",331425,4312245,0.287969142198563,146,279,96,0.5946,2,2,3061.42529296875,-0.830807149410248,14.6281576156616,12.6051149368286,0.531394839286804,29.7645812988281,29.6953491210937,29.6596282958984,29.737548828125,129,143.469650268555,130.285568237305,135.469650268555,0.253416031599045,0.268188774585724,0.299156576395035,0.293159455060959,0,0,0,0
"2016",326445,4312215,0.361445993185043,145,289,96,0.5739,2,2,3085.783203125,-0.20462292432785,9.76040458679199,7.44951725006104,0.255290597677231,29.8004638671875,29.7151794433594,29.6816558837891,29.7807922363281,140.914459228516,150.975601196289,147.128311157227,140.780120849609,0.0918285250663757,0.0877137184143066,0.0948747619986534,0.087807759642601,33.0653533935547,10.5435838699341,36.7875709533691,52.8320770263672
"2016",326475,4312215,0.434247851371765,146,284,99,0.5474,2,2,3082.1962890625,-0.640915989875793,21.2918872833252,10.1376876831055,0.571703016757965,29.8014373779297,29.7163116455078,29.6826538085937,29.7817596435547,140.903060913086,151.240081787109,147.145416259766,141.286285400391,0.0916863009333611,0.0875518620014191,0.0946217924356461,0.0875867232680321,33.0905647277832,10.5643644332886,36.6981201171875,53.2786407470703
"2016",325845,4312185,0.425466656684875,150,287,102,0.6248,2,2,3095.13305664062,-0.915216088294983,19.5072422027588,5.7734751701355,1,29.7820678710938,29.6940887451172,29.6627471923828,29.7623382568359,137.387145996094,148.338409423828,141.415878295898,137,0.0937274619936943,0.0903858169913292,0.0991434901952744,0.0914702191948891,34.002857208252,10.1866292953491,40.8534965515137,44.6426658630371
"2016",330255,4312185,0.392809271812439,145,286,103,0.675,2,2,2894.10717773438,-0.308031439781189,8.09112358093262,11.6586847305298,0.00109295023139566,29.8181915283203,29.7479858398438,29.7081146240234,29.7943695068359,121,136.729751586914,113,129,0.306579232215881,0.341651946306229,0.35646665096283,0.344549775123596,0,0,0,0
"2016",330075,4312155,0.265458017587662,138,290,98,0.4864,2,2,2863.9931640625,-0.719023168087006,12.1027278900146,8.04841899871826,0.347400963306427,29.8279479980469,29.7578491210937,29.7171295166016,29.8046295166016,121,135.830490112305,113,129,0.31104102730751,0.350133299827576,0.363236010074615,0.34565007686615,0,0,0,0
"2016",324825,4311645,0.290951550006866,138,274,87,0.6132,2,2,2973.67602539062,-0.736342132091522,10.288763999939,5.30146026611328,1,29.7848388671875,29.6999389648437,29.6644317626953,29.7624786376953,145,153,145.928329467773,139.439590454102,0.094531275331974,0.0907858237624168,0.0976570397615433,0.0908815562725067,30.5605602264404,9.33596897125244,41.99951171875,43.3603553771973
"2016",325125,4311525,0.380953401327133,145,282,94,0.4802,2,2,2978.25512695312,-0.422995269298553,12.9026947021484,10.5365743637085,0.838922679424286,29.7871063232422,29.7058349609375,29.6679473876953,29.7644683837891,144.651077270508,152.947540283203,141.984191894531,137,0.104220032691956,0.0992562919855118,0.109524495899677,0.102241419255733,25.933744430542,8.00381469726562,34.4225273132324,32.8179931640625
"2016",334305,4311525,0.309806168079376,153,273,83,0.616,2,2,3305.353515625,-0.347725182771683,29.7741680145264,9.61652278900146,0.997665822505951,29.7257354736328,29.6486694335937,29.6214813232422,29.6992401123047,137.906372070312,153,141.837280273438,153,0.0394649766385555,0.0410809218883514,0.042132306843996,0.0400422960519791,125.153907775879,114.28889465332,128.729034423828,178.523727416992
"2016",334245,4311495,0.286517292261124,151,274,86,0.6217,2,2,3270.75170898438,-0.269641280174255,24.5997123718262,10.8569765090942,0.47834250330925,29.727978515625,29.6516418457031,29.6237976074219,29.7015106201172,137,152.25,141,152.762557983398,0.0396843925118446,0.0412705987691879,0.0423258878290653,0.0402546301484108,125.145797729492,114.237464904785,128.379913330078,178.56005859375
"2016",325215,4311435,0.314904630184174,148,276,91,0.4821,2,2,2948.046875,-0.799091637134552,11.4296894073486,6.92068672180176,1,29.7904144287109,29.711083984375,29.6716735839844,29.7674377441406,143.129302978516,152.671524047852,138.758865356445,137,0.109029971063137,0.103358283638954,0.115090928971767,0.107648298144341,23.1182422637939,7.30434513092041,30.3778209686279,27.7290134429932
"2016",330015,4311405,0.268164813518524,136,281,109,0.5041,2,2,2790.97094726562,-0.479605376720428,18.9265651702881,6.15518951416016,0.135308116674423,29.8507171630859,29.7877166748047,29.7403625488281,29.8278869628906,121,134.581253051758,117.837493896484,123.29532623291,0.312741935253143,0.360208630561829,0.373413115739822,0.347153782844543,0,0,0,0
"2016",328845,4311315,0.330495983362198,151,279,92,0.5515,2,2,2983.83227539062,0.74266916513443,27.2282123565674,12.7505187988281,0.736155986785889,29.8995330810547,29.8365234375,29.7845642089844,29.8789154052734,138.097229003906,153,135.857513427734,145,0.218882024288177,0.25015977025032,0.257501065731049,0.238928958773613,0,0,0,0
"2016",329655,4311045,0.263100922107697,146,278,93,0.5938,2,2,2843.02416992188,0.675394177436829,27.4469547271729,7.3112211227417,0.760115265846252,29.8741027832031,29.8143402099609,29.7626892089844,29.8520172119141,129.364105224609,151.253433227539,125.378890991211,135.879013061523,0.288426786661148,0.330308824777603,0.339585840702057,0.315781801939011,0,0,0,0
"2016",331215,4311045,0.393800616264343,146,285,88,0.5204,2,1,2909.09204101562,-0.159092247486115,18.0881423950195,12.4299945831299,0.00377219775691628,29.8126495361328,29.7536956787109,29.7072906494141,29.7880096435547,121,137,113,129,0.30994901061058,0.352607697248459,0.366731196641922,0.347065448760986,0,0,0,0
